energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Pb_p_up,Pb_p_down,Pb_d_up,Pb_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.15957979,0.07712123,-0.07712142,0.01639379,-0.01639383,0.04109340,-0.04109350,0.00024048,-0.00024048,0.00005410,-0.00005410,0.00000000,-0.00000000,0.04957247,-0.04957259
-5.15357679,0.06490789,-0.06490806,0.01376422,-0.01376426,0.03461804,-0.03461813,0.00019493,-0.00019493,0.00004618,-0.00004618,0.00000000,-0.00000000,0.04173204,-0.04173215
-5.14757379,0.05434455,-0.05434470,0.01149978,-0.01149982,0.02900791,-0.02900799,0.00015702,-0.00015702,0.00003918,-0.00003918,0.00000000,-0.00000000,0.03494885,-0.03494894
-5.14157079,0.04525816,-0.04525829,0.00955942,-0.00955945,0.02417497,-0.02417503,0.00012569,-0.00012569,0.00003305,-0.00003305,0.00000000,-0.00000000,0.02911235,-0.02911243
-5.13556778,0.03748607,-0.03748617,0.00790527,-0.00790530,0.02003573,-0.02003579,0.00009997,-0.00009997,0.00002771,-0.00002771,0.00000000,-0.00000000,0.02411860,-0.02411867
-5.12956478,0.03087646,-0.03087655,0.00650263,-0.00650265,0.01651167,-0.01651172,0.00007901,-0.00007901,0.00002309,-0.00002309,0.00000000,-0.00000000,0.01987055,-0.01987061
-5.12356178,0.02528859,-0.02528867,0.00531977,-0.00531979,0.01352953,-0.01352957,0.00006205,-0.00006205,0.00001912,-0.00001912,0.00000000,-0.00000000,0.01627815,-0.01627820
-5.11755878,0.02059299,-0.02059305,0.00432791,-0.00432793,0.01102151,-0.01102154,0.00004843,-0.00004843,0.00001573,-0.00001573,0.00000000,-0.00000000,0.01325853,-0.01325857
-5.11155578,0.01667140,-0.01667145,0.00350104,-0.00350106,0.00892545,-0.00892548,0.00003757,-0.00003757,0.00001286,-0.00001286,0.00000000,-0.00000000,0.01073595,-0.01073599
-5.10555278,0.01341671,-0.01341675,0.00281583,-0.00281584,0.00718482,-0.00718485,0.00002900,-0.00002900,0.00001045,-0.00001045,0.00000000,-0.00000000,0.00864178,-0.00864181
-5.09954977,0.01073267,-0.01073271,0.00225147,-0.00225148,0.00574867,-0.00574869,0.00002230,-0.00002230,0.00000843,-0.00000843,0.00000000,-0.00000000,0.00691430,-0.00691433
-5.09354677,0.00853352,-0.00853355,0.00178955,-0.00178955,0.00457145,-0.00457147,0.00001713,-0.00001713,0.00000676,-0.00000676,0.00000001,-0.00000001,0.00549849,-0.00549851
-5.08754377,0.00674344,-0.00674346,0.00141388,-0.00141388,0.00361286,-0.00361288,0.00001322,-0.00001322,0.00000538,-0.00000538,0.00000001,-0.00000001,0.00434569,-0.00434570
-5.08154077,0.00529603,-0.00529605,0.00111036,-0.00111036,0.00283751,-0.00283752,0.00001036,-0.00001036,0.00000426,-0.00000426,0.00000001,-0.00000001,0.00341323,-0.00341324
-5.07553777,0.00413362,-0.00413364,0.00086679,-0.00086679,0.00221459,-0.00221460,0.00000839,-0.00000839,0.00000335,-0.00000335,0.00000002,-0.00000002,0.00266403,-0.00266404
-5.06953477,0.00320655,-0.00320656,0.00067269,-0.00067269,0.00171756,-0.00171757,0.00000724,-0.00000724,0.00000261,-0.00000261,0.00000003,-0.00000003,0.00206614,-0.00206615
-5.06353177,0.00247246,-0.00247247,0.00051918,-0.00051918,0.00132374,-0.00132375,0.00000685,-0.00000685,0.00000203,-0.00000203,0.00000005,-0.00000005,0.00159223,-0.00159224
-5.05752876,0.00189556,-0.00189557,0.00039878,-0.00039878,0.00101392,-0.00101392,0.00000728,-0.00000728,0.00000156,-0.00000156,0.00000008,-0.00000008,0.00121919,-0.00121920
-5.05152576,0.00144590,-0.00144591,0.00030525,-0.00030525,0.00077198,-0.00077198,0.00000864,-0.00000864,0.00000119,-0.00000119,0.00000011,-0.00000011,0.00092760,-0.00092760
-5.04552276,0.00109871,-0.00109871,0.00023349,-0.00023349,0.00058452,-0.00058452,0.00001113,-0.00001113,0.00000091,-0.00000091,0.00000016,-0.00000016,0.00070128,-0.00070128
-5.03951976,0.00083372,-0.00083372,0.00017937,-0.00017937,0.00044054,-0.00044054,0.00001509,-0.00001509,0.00000068,-0.00000068,0.00000023,-0.00000023,0.00052690,-0.00052690
-5.03351676,0.00063464,-0.00063465,0.00013965,-0.00013965,0.00033106,-0.00033107,0.00002098,-0.00002098,0.00000051,-0.00000051,0.00000034,-0.00000034,0.00039357,-0.00039357
-5.02751376,0.00048863,-0.00048863,0.00011186,-0.00011186,0.00024890,-0.00024891,0.00002948,-0.00002948,0.00000038,-0.00000038,0.00000048,-0.00000048,0.00029245,-0.00029245
-5.02151076,0.00038584,-0.00038584,0.00009423,-0.00009423,0.00018836,-0.00018836,0.00004150,-0.00004150,0.00000028,-0.00000028,0.00000069,-0.00000069,0.00021647,-0.00021647
-5.01550775,0.00031908,-0.00031908,0.00008568,-0.00008568,0.00014503,-0.00014503,0.00005827,-0.00005827,0.00000021,-0.00000021,0.00000097,-0.00000097,0.00016000,-0.00016000
-5.00950475,0.00028353,-0.00028353,0.00008570,-0.00008570,0.00011560,-0.00011560,0.00008140,-0.00008140,0.00000015,-0.00000015,0.00000136,-0.00000136,0.00011864,-0.00011864
-5.00350175,0.00027653,-0.00027653,0.00009445,-0.00009445,0.00009768,-0.00009768,0.00011302,-0.00011302,0.00000011,-0.00000011,0.00000189,-0.00000189,0.00008899,-0.00008899
-4.99749875,0.00029748,-0.00029748,0.00011268,-0.00011268,0.00008972,-0.00008972,0.00015588,-0.00015588,0.00000008,-0.00000008,0.00000260,-0.00000260,0.00006849,-0.00006849
-4.99149575,0.00034778,-0.00034778,0.00014182,-0.00014182,0.00009088,-0.00009088,0.00021351,-0.00021351,0.00000006,-0.00000006,0.00000357,-0.00000357,0.00005522,-0.00005522
-4.98549275,0.00043086,-0.00043086,0.00018404,-0.00018404,0.00010101,-0.00010101,0.00029039,-0.00029039,0.00000004,-0.00000004,0.00000485,-0.00000485,0.00004785,-0.00004785
-4.97948974,0.00055228,-0.00055228,0.00024232,-0.00024232,0.00012056,-0.00012056,0.00039213,-0.00039213,0.00000003,-0.00000003,0.00000655,-0.00000655,0.00004551,-0.00004551
-4.97348674,0.00071987,-0.00071987,0.00032057,-0.00032057,0.00015060,-0.00015060,0.00052574,-0.00052574,0.00000002,-0.00000002,0.00000878,-0.00000878,0.00004770,-0.00004770
-4.96748374,0.00094401,-0.00094400,0.00042373,-0.00042372,0.00019284,-0.00019284,0.00069983,-0.00069983,0.00000001,-0.00000001,0.00001169,-0.00001169,0.00005429,-0.00005429
-4.96148074,0.00123780,-0.00123779,0.00055793,-0.00055793,0.00024961,-0.00024961,0.00092488,-0.00092488,0.00000001,-0.00000001,0.00001545,-0.00001545,0.00006543,-0.00006543
-4.95547774,0.00161743,-0.00161743,0.00073065,-0.00073065,0.00032393,-0.00032393,0.00121352,-0.00121352,0.00000001,-0.00000001,0.00002027,-0.00002027,0.00008154,-0.00008154
-4.94947474,0.00210246,-0.00210245,0.00095085,-0.00095085,0.00041956,-0.00041956,0.00158082,-0.00158082,0.00000000,-0.00000000,0.00002641,-0.00002641,0.00010329,-0.00010329
-4.94347174,0.00271610,-0.00271610,0.00122911,-0.00122911,0.00054099,-0.00054099,0.00204450,-0.00204450,0.00000000,-0.00000000,0.00003415,-0.00003415,0.00013163,-0.00013163
-4.93746873,0.00348552,-0.00348552,0.00157779,-0.00157778,0.00069356,-0.00069356,0.00262520,-0.00262519,0.00000000,-0.00000000,0.00004385,-0.00004385,0.00016770,-0.00016770
-4.93146573,0.00444202,-0.00444202,0.00201109,-0.00201109,0.00088343,-0.00088343,0.00334662,-0.00334661,0.00000000,-0.00000000,0.00005590,-0.00005590,0.00021291,-0.00021291
-4.92546273,0.00562117,-0.00562117,0.00254516,-0.00254515,0.00111764,-0.00111764,0.00423566,-0.00423565,0.00000000,-0.00000000,0.00007076,-0.00007076,0.00026890,-0.00026890
-4.91945973,0.00706278,-0.00706277,0.00319803,-0.00319803,0.00140408,-0.00140408,0.00532238,-0.00532237,0.00000000,-0.00000000,0.00008891,-0.00008891,0.00033751,-0.00033751
-4.91345673,0.00881073,-0.00881072,0.00398959,-0.00398959,0.00175144,-0.00175144,0.00663988,-0.00663987,0.00000000,-0.00000000,0.00011092,-0.00011092,0.00042081,-0.00042081
-4.90745373,0.01091257,-0.01091255,0.00494139,-0.00494138,0.00216917,-0.00216917,0.00822404,-0.00822402,0.00000000,-0.00000000,0.00013738,-0.00013738,0.00052105,-0.00052105
-4.90145073,0.01341888,-0.01341887,0.00607632,-0.00607632,0.00266732,-0.00266732,0.01011299,-0.01011298,0.00000000,-0.00000000,0.00016893,-0.00016893,0.00064063,-0.00064063
-4.89544772,0.01638243,-0.01638241,0.00741830,-0.00741829,0.00325636,-0.00325636,0.01234650,-0.01234649,0.00000000,-0.00000000,0.00020624,-0.00020624,0.00078206,-0.00078206
-4.88944472,0.01985690,-0.01985688,0.00899162,-0.00899161,0.00394697,-0.00394696,0.01496506,-0.01496504,0.00000000,-0.00000000,0.00024999,-0.00024999,0.00094788,-0.00094788
-4.88344172,0.02389544,-0.02389542,0.01082037,-0.01082036,0.00474970,-0.00474969,0.01800872,-0.01800870,0.00000000,-0.00000000,0.00030083,-0.00030083,0.00114064,-0.00114064
-4.87743872,0.02854888,-0.02854885,0.01292755,-0.01292754,0.00567465,-0.00567465,0.02151579,-0.02151577,0.00000000,-0.00000000,0.00035941,-0.00035941,0.00136276,-0.00136276
-4.87143572,0.03386361,-0.03386357,0.01533418,-0.01533416,0.00673105,-0.00673105,0.02552123,-0.02552120,0.00000000,-0.00000000,0.00042632,-0.00042632,0.00161644,-0.00161644
-4.86543272,0.03987929,-0.03987925,0.01805821,-0.01805820,0.00792679,-0.00792678,0.03005494,-0.03005491,0.00000000,-0.00000000,0.00050206,-0.00050206,0.00190359,-0.00190359
-4.85942971,0.04662636,-0.04662632,0.02111344,-0.02111342,0.00926790,-0.00926789,0.03513986,-0.03513983,0.00000000,-0.00000000,0.00058700,-0.00058700,0.00222565,-0.00222565
-4.85342671,0.05412348,-0.05412343,0.02450830,-0.02450828,0.01075809,-0.01075808,0.04079005,-0.04079001,0.00000000,-0.00000000,0.00068138,-0.00068138,0.00258351,-0.00258351
-4.84742371,0.06237489,-0.06237484,0.02824472,-0.02824469,0.01239822,-0.01239821,0.04700871,-0.04700867,0.00000000,-0.00000000,0.00078526,-0.00078526,0.00297738,-0.00297738
-4.84142071,0.07136805,-0.07136800,0.03231702,-0.03231699,0.01418579,-0.01418577,0.05378639,-0.05378635,0.00000000,-0.00000000,0.00089848,-0.00089848,0.00340666,-0.00340665
-4.83541771,0.08107143,-0.08107137,0.03671092,-0.03671090,0.01611452,-0.01611451,0.06109933,-0.06109928,0.00000000,-0.00000000,0.00102064,-0.00102064,0.00386983,-0.00386983
-4.82941471,0.09143276,-0.09143269,0.04140276,-0.04140273,0.01817403,-0.01817402,0.06890812,-0.06890807,0.00000000,-0.00000000,0.00115108,-0.00115108,0.00436442,-0.00436441
-4.82341171,0.10237779,-0.10237772,0.04635891,-0.04635888,0.02034957,-0.02034956,0.07715682,-0.07715677,0.00000000,-0.00000000,0.00128888,-0.00128888,0.00488686,-0.00488686
-4.81740870,0.11380978,-0.11380972,0.05153557,-0.05153554,0.02262190,-0.02262189,0.08577252,-0.08577247,0.00000000,-0.00000000,0.00143280,-0.00143280,0.00543255,-0.00543255
-4.81140570,0.12560977,-0.12560970,0.05687886,-0.05687883,0.02496738,-0.02496736,0.09466556,-0.09466551,0.00000000,-0.00000000,0.00158135,-0.00158135,0.00599581,-0.00599580
-4.80540270,0.13763763,-0.13763756,0.06232534,-0.06232531,0.02735815,-0.02735813,0.10373033,-0.10373028,0.00000000,-0.00000000,0.00173278,-0.00173278,0.00656994,-0.00656994
-4.79939970,0.14973417,-0.14973410,0.06780291,-0.06780288,0.02976257,-0.02976255,0.11284686,-0.11284681,0.00000000,-0.00000000,0.00188506,-0.00188506,0.00714735,-0.00714735
-4.79339670,0.16172404,-0.16172397,0.07323219,-0.07323216,0.03214579,-0.03214577,0.12188301,-0.12188295,0.00000000,-0.00000000,0.00203601,-0.00203601,0.00771967,-0.00771967
-4.78739370,0.17341961,-0.17341954,0.07852820,-0.07852817,0.03447051,-0.03447049,0.13069735,-0.13069730,0.00000000,-0.00000000,0.00218325,-0.00218325,0.00827794,-0.00827794
-4.78139070,0.18462554,-0.18462547,0.08360249,-0.08360246,0.03669791,-0.03669789,0.13914267,-0.13914263,0.00000000,-0.00000000,0.00232433,-0.00232433,0.00881284,-0.00881284
-4.77538769,0.19514404,-0.19514398,0.08836550,-0.08836548,0.03878866,-0.03878865,0.14706992,-0.14706988,0.00000000,-0.00000000,0.00245675,-0.00245675,0.00931493,-0.00931493
-4.76938469,0.20478058,-0.20478053,0.09272914,-0.09272911,0.04070411,-0.04070410,0.15433248,-0.15433244,0.00000000,-0.00000000,0.00257807,-0.00257807,0.00977491,-0.00977491
-4.76338169,0.21334978,-0.21334973,0.09660946,-0.09660944,0.04240741,-0.04240739,0.16079064,-0.16079061,0.00000000,-0.00000000,0.00268595,-0.00268595,0.01018395,-0.01018395
-4.75737869,0.22068132,-0.22068128,0.09992934,-0.09992932,0.04386469,-0.04386468,0.16631604,-0.16631601,0.00000000,-0.00000000,0.00277825,-0.00277825,0.01053391,-0.01053391
-4.75137569,0.22662556,-0.22662553,0.10262102,-0.10262101,0.04504623,-0.04504622,0.17079591,-0.17079589,0.00000000,-0.00000000,0.00285308,-0.00285308,0.01081765,-0.01081765
-4.74537269,0.23105861,-0.23105859,0.10462841,-0.10462840,0.04592738,-0.04592737,0.17413687,-0.17413686,0.00000000,-0.00000000,0.00290889,-0.00290889,0.01102926,-0.01102926
-4.73936968,0.23388663,-0.23388661,0.10590899,-0.10590899,0.04648950,-0.04648950,0.17626820,-0.17626819,0.00000000,-0.00000000,0.00294449,-0.00294449,0.01116425,-0.01116425
-4.73336668,0.23504908,-0.23504908,0.10643538,-0.10643538,0.04672056,-0.04672056,0.17714428,-0.17714428,0.00000000,-0.00000000,0.00295913,-0.00295913,0.01121974,-0.01121974
-4.72736368,0.23452097,-0.23452098,0.10619624,-0.10619625,0.04661559,-0.04661559,0.17674627,-0.17674628,0.00000000,-0.00000000,0.00295248,-0.00295248,0.01119453,-0.01119453
-4.72136068,0.23231367,-0.23231369,0.10519672,-0.10519673,0.04617685,-0.04617685,0.17508274,-0.17508276,0.00000000,-0.00000000,0.00292469,-0.00292469,0.01108917,-0.01108917
-4.71535768,0.22847453,-0.22847456,0.10345828,-0.10345829,0.04541374,-0.04541375,0.17218938,-0.17218940,0.00000000,-0.00000000,0.00287636,-0.00287636,0.01090591,-0.01090591
-4.70935468,0.22308520,-0.22308524,0.10101787,-0.10101789,0.04434251,-0.04434252,0.16812773,-0.16812776,0.00000000,-0.00000000,0.00280851,-0.00280851,0.01064866,-0.01064866
-4.70335168,0.21625875,-0.21625880,0.09792671,-0.09792673,0.04298562,-0.04298563,0.16298299,-0.16298302,0.00000000,-0.00000000,0.00272257,-0.00272257,0.01032281,-0.01032281
-4.69734867,0.20813570,-0.20813575,0.09424841,-0.09424843,0.04137101,-0.04137101,0.15686106,-0.15686110,0.00000000,-0.00000000,0.00262031,-0.00262031,0.00993507,-0.00993507
-4.69134567,0.19887922,-0.19887928,0.09005687,-0.09005690,0.03953110,-0.03953111,0.14988493,-0.14988498,0.00000000,-0.00000000,0.00250377,-0.00250377,0.00949322,-0.00949322
-4.68534267,0.18866971,-0.18866977,0.08543378,-0.08543381,0.03750176,-0.03750177,0.14219056,-0.14219061,0.00000000,-0.00000000,0.00237524,-0.00237524,0.00900589,-0.00900589
-4.67933967,0.17769897,-0.17769904,0.08046599,-0.08046602,0.03532112,-0.03532113,0.13392248,-0.13392253,0.00000000,-0.00000000,0.00223713,-0.00223713,0.00848221,-0.00848222
-4.67333667,0.16616425,-0.16616432,0.07524282,-0.07524285,0.03302837,-0.03302838,0.12522936,-0.12522942,0.00000000,-0.00000000,0.00209191,-0.00209191,0.00793162,-0.00793162
-4.66733367,0.15426245,-0.15426252,0.06985342,-0.06985345,0.03066265,-0.03066267,0.11625959,-0.11625965,0.00000000,-0.00000000,0.00194207,-0.00194207,0.00736350,-0.00736351
-4.66133067,0.14218468,-0.14218475,0.06438434,-0.06438437,0.02826196,-0.02826197,0.10715721,-0.10715726,0.00000000,-0.00000000,0.00179002,-0.00179002,0.00678699,-0.00678699
-4.65532766,0.13011140,-0.13011147,0.05891729,-0.05891733,0.02586216,-0.02586218,0.09805820,-0.09805825,0.00000000,-0.00000000,0.00163803,-0.00163803,0.00621069,-0.00621069
-4.64932466,0.11820826,-0.11820833,0.05352729,-0.05352732,0.02349618,-0.02349620,0.08908742,-0.08908748,0.00000000,-0.00000000,0.00148817,-0.00148817,0.00564251,-0.00564251
-4.64332166,0.10662284,-0.10662291,0.04828116,-0.04828119,0.02119336,-0.02119337,0.08035610,-0.08035615,0.00000000,-0.00000000,0.00134232,-0.00134232,0.00508949,-0.00508950
-4.63731866,0.09548225,-0.09548231,0.04323646,-0.04323649,0.01897895,-0.01897896,0.07196001,-0.07196006,0.00000000,-0.00000000,0.00120207,-0.00120207,0.00455771,-0.00455771
-4.63131566,0.08489165,-0.08489171,0.03844080,-0.03844083,0.01687386,-0.01687387,0.06397842,-0.06397847,0.00000000,-0.00000000,0.00106874,-0.00106874,0.00405218,-0.00405219
-4.62531266,0.07493371,-0.07493377,0.03393163,-0.03393165,0.01489453,-0.01489454,0.05647365,-0.05647369,0.00000000,-0.00000000,0.00094337,-0.00094337,0.00357686,-0.00357686
-4.61930965,0.06566886,-0.06566891,0.02973630,-0.02973632,0.01305296,-0.01305297,0.04949121,-0.04949125,0.00000000,-0.00000000,0.00082673,-0.00082673,0.00313461,-0.00313461
-4.61330665,0.05713624,-0.05713629,0.02587254,-0.02587257,0.01135694,-0.01135694,0.04306062,-0.04306065,0.00000000,-0.00000000,0.00071931,-0.00071931,0.00272732,-0.00272732
-4.60730365,0.04935530,-0.04935534,0.02234916,-0.02234918,0.00981032,-0.00981033,0.03719653,-0.03719656,0.00000000,-0.00000000,0.00062135,-0.00062135,0.00235591,-0.00235591
-4.60130065,0.04232782,-0.04232786,0.01916696,-0.01916698,0.00841348,-0.00841348,0.03190028,-0.03190031,0.00000000,-0.00000000,0.00053288,-0.00053288,0.00202046,-0.00202046
-4.59529765,0.03604026,-0.03604030,0.01631982,-0.01631984,0.00716370,-0.00716371,0.02716167,-0.02716170,0.00000000,-0.00000000,0.00045373,-0.00045373,0.00172033,-0.00172033
-4.58929465,0.03046631,-0.03046634,0.01379582,-0.01379583,0.00605577,-0.00605578,0.02296088,-0.02296090,0.00000000,-0.00000000,0.00038355,-0.00038355,0.00145427,-0.00145427
-4.58329165,0.02556948,-0.02556950,0.01157842,-0.01157843,0.00508243,-0.00508243,0.01927039,-0.01927041,0.00000000,-0.00000000,0.00032190,-0.00032190,0.00122052,-0.00122052
-4.57728864,0.02130560,-0.02130562,0.00964764,-0.00964765,0.00423490,-0.00423491,0.01605692,-0.01605694,0.00000000,-0.00000000,0.00026822,-0.00026823,0.00101699,-0.00101699
-4.57128564,0.01762526,-0.01762528,0.00798111,-0.00798111,0.00350336,-0.00350337,0.01328324,-0.01328326,0.00000000,-0.00000000,0.00022189,-0.00022189,0.00084132,-0.00084132
-4.56528264,0.01447596,-0.01447598,0.00655503,-0.00655504,0.00287738,-0.00287738,0.01090978,-0.01090979,0.00000000,-0.00000000,0.00018224,-0.00018224,0.00069099,-0.00069099
-4.55927964,0.01180400,-0.01180401,0.00534511,-0.00534512,0.00234627,-0.00234628,0.00889606,-0.00889607,0.00000000,-0.00000000,0.00014861,-0.00014861,0.00056345,-0.00056345
-4.55327664,0.00955610,-0.00955612,0.00432721,-0.00432722,0.00189946,-0.00189946,0.00720194,-0.00720195,0.00000000,-0.00000000,0.00012031,-0.00012031,0.00045615,-0.00045615
-4.54727364,0.00768073,-0.00768074,0.00347800,-0.00347801,0.00152669,-0.00152670,0.00578857,-0.00578857,0.00000000,-0.00000000,0.00009670,-0.00009670,0.00036663,-0.00036663
-4.54127064,0.00612906,-0.00612907,0.00277537,-0.00277538,0.00121827,-0.00121827,0.00461916,-0.00461916,0.00000000,-0.00000000,0.00007716,-0.00007716,0.00029256,-0.00029256
-4.53526763,0.00485574,-0.00485575,0.00219879,-0.00219879,0.00096517,-0.00096518,0.00365952,-0.00365953,0.00000000,-0.00000000,0.00006113,-0.00006113,0.00023178,-0.00023178
-4.52926463,0.00381933,-0.00381934,0.00172948,-0.00172948,0.00075917,-0.00075917,0.00287843,-0.00287844,0.00000000,-0.00000000,0.00004808,-0.00004808,0.00018231,-0.00018231
-4.52326163,0.00298256,-0.00298257,0.00135057,-0.00135057,0.00059284,-0.00059284,0.00224780,-0.00224781,0.00000000,-0.00000000,0.00003755,-0.00003755,0.00014237,-0.00014237
-4.51725863,0.00231240,-0.00231240,0.00104710,-0.00104710,0.00045964,-0.00045964,0.00174273,-0.00174273,0.00000000,-0.00000000,0.00002911,-0.00002911,0.00011038,-0.00011038
-4.51125563,0.00177995,-0.00177995,0.00080600,-0.00080600,0.00035380,-0.00035380,0.00134145,-0.00134145,0.00000000,-0.00000000,0.00002241,-0.00002241,0.00008497,-0.00008497
-4.50525263,0.00136027,-0.00136027,0.00061595,-0.00061595,0.00027039,-0.00027039,0.00102516,-0.00102516,0.00000000,-0.00000000,0.00001712,-0.00001712,0.00006494,-0.00006494
-4.49924962,0.00103210,-0.00103210,0.00046735,-0.00046735,0.00020516,-0.00020516,0.00077783,-0.00077783,0.00000000,-0.00000000,0.00001299,-0.00001299,0.00004928,-0.00004928
-4.49324662,0.00077751,-0.00077751,0.00035205,-0.00035205,0.00015456,-0.00015456,0.00058594,-0.00058594,0.00000000,-0.00000000,0.00000979,-0.00000979,0.00003713,-0.00003713
-4.48724362,0.00058156,-0.00058156,0.00026331,-0.00026331,0.00011562,-0.00011562,0.00043825,-0.00043825,0.00000000,-0.00000000,0.00000732,-0.00000732,0.00002779,-0.00002779
-4.48124062,0.00043194,-0.00043194,0.00019555,-0.00019555,0.00008590,-0.00008590,0.00032548,-0.00032548,0.00000000,-0.00000000,0.00000544,-0.00000544,0.00002066,-0.00002066
-4.47523762,0.00031864,-0.00031864,0.00014421,-0.00014421,0.00006340,-0.00006340,0.00024005,-0.00024005,0.00000000,-0.00000000,0.00000401,-0.00000401,0.00001528,-0.00001528
-4.46923462,0.00023355,-0.00023355,0.00010565,-0.00010565,0.00004652,-0.00004652,0.00017588,-0.00017588,0.00000000,-0.00000000,0.00000294,-0.00000294,0.00001125,-0.00001125
-4.46323162,0.00017025,-0.00017025,0.00007692,-0.00007692,0.00003400,-0.00003400,0.00012810,-0.00012810,0.00000000,-0.00000000,0.00000214,-0.00000214,0.00000829,-0.00000829
-4.45722861,0.00012367,-0.00012367,0.00005573,-0.00005573,0.00002483,-0.00002483,0.00009287,-0.00009287,0.00000000,-0.00000000,0.00000154,-0.00000154,0.00000615,-0.00000615
-4.45122561,0.00008989,-0.00008989,0.00004029,-0.00004029,0.00001825,-0.00001825,0.00006723,-0.00006723,0.00000000,-0.00000000,0.00000111,-0.00000111,0.00000467,-0.00000467
-4.44522261,0.00006591,-0.00006592,0.00002922,-0.00002922,0.00001368,-0.00001368,0.00004890,-0.00004890,0.00000000,-0.00000000,0.00000080,-0.00000080,0.00000372,-0.00000372
