energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.33966983,2.25260525,-2.25260350,0.94318002,-0.94318051,0.33584387,-0.33584378,0.36207522,-0.36207471,0.55613272,-0.55613204,0.00835239,-0.00835238,0.31150398,-0.31150435,0.03751566,-0.03751558,0.81982419,-0.81982313
-5.33366683,2.28981407,-2.28981216,0.94034625,-0.94034658,0.33658402,-0.33658388,0.37135639,-0.37135583,0.57274347,-0.57274278,0.00871265,-0.00871264,0.30697387,-0.30697421,0.03890784,-0.03890777,0.84010066,-0.84009953
-5.32766383,2.32892204,-2.32891996,0.94013522,-0.94013537,0.33800679,-0.33800660,0.38156239,-0.38156178,0.58914471,-0.58914401,0.00903525,-0.00903524,0.30277572,-0.30277602,0.04017069,-0.04017062,0.86145946,-0.86145826
-5.32166083,2.37048283,-2.37048056,0.94297673,-0.94297669,0.34017798,-0.34017774,0.39290013,-0.39289946,0.60538896,-0.60538825,0.00931587,-0.00931586,0.29896459,-0.29896486,0.04128561,-0.04128555,0.88419634,-0.88419506
-5.31565783,2.41496260,-2.41496012,0.94924741,-0.94924716,0.34314671,-0.34314641,0.40555259,-0.40555186,0.62151954,-0.62151881,0.00955100,-0.00955099,0.29559039,-0.29559062,0.04223543,-0.04223538,0.90855968,-0.90855831
-5.30965483,2.46271529,-2.46271261,0.95925571,-0.95925525,0.34694272,-0.34694238,0.41967087,-0.41967007,0.63756642,-0.63756568,0.00973805,-0.00973804,0.29269644,-0.29269664,0.04300492,-0.04300488,0.93473734,-0.93473588
-5.30365183,2.51396177,-2.51395889,0.97322818,-0.97322752,0.35157432,-0.35157393,0.43536735,-0.43536648,0.65354276,-0.65354201,0.00987538,-0.00987538,0.29031825,-0.29031841,0.04358130,-0.04358126,0.96284564,-0.96284409
-5.29764882,2.56877377,-2.56877071,0.99129769,-0.99129683,0.35702692,-0.35702647,0.45271000,-0.45270906,0.66944202,-0.66944126,0.00996241,-0.00996240,0.28848234,-0.28848246,0.04395468,-0.04395465,0.99292096,-0.99291933
-5.29164582,2.62706333,-2.62706010,1.01349402,-1.01349296,0.36326249,-0.36326201,0.47171821,-0.47171719,0.68523609,-0.68523533,0.00999952,-0.00999951,0.28720530,-0.28720539,0.04411848,-0.04411846,1.02491437,-1.02491266
-5.28564282,2.68857826,-2.68857488,1.03973746,-1.03973621,0.37021993,-0.37021940,0.49236021,-0.49235913,0.70087425,-0.70087348,0.00998810,-0.00998810,0.28649313,-0.28649319,0.04406968,-0.04406967,1.05868941,-1.05868763
-5.27963982,2.75290382,-2.75290033,1.06983557,-1.06983415,0.37781619,-0.37781563,0.51455223,-0.51455109,0.71628315,-0.71628240,0.00993042,-0.00993042,0.28634085,-0.28634087,0.04380907,-0.04380907,1.09402320,-1.09402138
-5.27363682,2.81947045,-2.81946689,1.10348345,-1.10348189,0.38594840,-0.38594781,0.53815933,-0.53815813,0.73136783,-0.73136710,0.00982954,-0.00982954,0.28673239,-0.28673238,0.04334128,-0.04334129,1.13061086,-1.13060900
-5.26763382,2.88756729,-2.88756370,1.14026753,-1.14026586,0.39449664,-0.39449603,0.56299786,-0.56299662,0.74601354,-0.74601283,0.00968918,-0.00968919,0.28764085,-0.28764081,0.04267474,-0.04267476,1.16807281,-1.16807095
-5.26163082,2.95636057,-2.95635700,1.17967282,-1.17967105,0.40332737,-0.40332675,0.58883945,-0.58883818,0.76008847,-0.76008780,0.00951358,-0.00951358,0.28902896,-0.28902891,0.04182151,-0.04182154,1.20596486,-1.20596302
-5.25562781,3.02491625,-3.02491275,1.22109336,-1.22109154,0.41229731,-0.41229668,0.61541633,-0.61541503,0.77344710,-0.77344648,0.00930728,-0.00930728,0.29084988,-0.29084980,0.04079697,-0.04079701,1.24379042,-1.24378862
-5.24962481,3.09222576,-3.09222238,1.26384569,-1.26384385,0.42125746,-0.42125683,0.64242765,-0.64242635,0.78593410,-0.78593353,0.00907501,-0.00907502,0.29304809,-0.29304799,0.03961943,-0.03961947,1.28101433,-1.28101261
-5.24362181,3.15723353,-3.15723031,1.30718465,-1.30718283,0.43005729,-0.43005666,0.66954672,-0.66954543,0.79738848,-0.79738797,0.00882151,-0.00882152,0.29556054,-0.29556043,0.03830957,-0.03830962,1.31707780,-1.31707618
-5.23761881,3.21886534,-3.21886235,1.35032119,-1.35031942,0.43854863,-0.43854801,0.69642862,-0.69642735,0.80764790,-0.80764746,0.00855136,-0.00855136,0.29831785,-0.29831772,0.03688993,-0.03688998,1.35141359,-1.35141209
-5.23161581,3.27605620,-3.27605347,1.39244137,-1.39243969,0.44658926,-0.44658866,0.72271820,-0.72271697,0.81655293,-0.81655257,0.00826883,-0.00826884,0.30124556,-0.30124541,0.03538421,-0.03538427,1.38346108,-1.38345973
-5.22561281,3.32777661,-3.32777418,1.43272610,-1.43272455,0.45404597,-0.45404540,0.74805788,-0.74805670,0.82395100,-0.82395074,0.00797782,-0.00797783,0.30426539,-0.30426523,0.03381669,-0.03381675,1.41268043,-1.41267925
-5.21960980,3.37305646,-3.37305437,1.47037079,-1.47036939,0.46079697,-0.46079642,0.77209528,-0.77209416,0.82970005,-0.82969988,0.00768173,-0.00768174,0.30729648,-0.30729632,0.03221151,-0.03221157,1.43856549,-1.43856451
-5.21360680,3.41100572,-3.41100400,1.50460439,-1.50460317,0.46673359,-0.46673307,0.79449026,-0.79448921,0.83367162,-0.83367154,0.00738342,-0.00738343,0.31025660,-0.31025643,0.03059209,-0.03059214,1.46065501,-1.46065423
-5.20760380,3.44083150,-3.44083017,1.53470717,-1.53470617,0.47176131,-0.47176082,0.81492138,-0.81492042,0.83575340,-0.83575343,0.00708518,-0.00708519,0.31306320,-0.31306303,0.02898054,-0.02898059,1.47854184,-1.47854128
-5.20160080,3.46185129,-3.46185036,1.56002682,-1.56002606,0.47580005,-0.47579961,0.83309152,-0.83309065,0.83585129,-0.83585143,0.00678877,-0.00678878,0.31563453,-0.31563435,0.02739718,-0.02739723,1.49188007,-1.49187974
-5.19559780,3.47350230,-3.47350179,1.57999235,-1.57999184,0.47878396,-0.47878355,0.84873273,-0.84873196,0.83389084,-0.83389108,0.00649541,-0.00649542,0.31789053,-0.31789036,0.02586009,-0.02586013,1.50039012,-1.50039003
-5.18959480,3.47534731,-3.47534723,1.59412554,-1.59412530,0.48066062,-0.48066025,0.86161023,-0.86160956,0.82981823,-0.82981857,0.00620587,-0.00620587,0.31975387,-0.31975370,0.02438483,-0.02438487,1.50386171,-1.50386186
-5.18359180,3.46707738,-3.46707773,1.60204981,-1.60204984,0.48139007,-0.48138974,0.87152560,-0.87152505,0.82360091,-0.82360135,0.00592051,-0.00592052,0.32115078,-0.32115062,0.02298421,-0.02298424,1.50215516,-1.50215554
-5.17758879,3.44851191,-3.44851268,1.60349626,-1.60349657,0.48094359,-0.48094330,0.87831929,-0.87831886,0.81522795,-0.81522848,0.00563943,-0.00563944,0.32201207,-0.32201192,0.02166818,-0.02166821,1.49520108,-1.49520169
-5.17158579,3.41959693,-3.41959812,1.59830715,-1.59830774,0.47930257,-0.47930233,0.88187247,-0.88187216,0.80471023,-0.80471087,0.00536251,-0.00536252,0.32227404,-0.32227391,0.02044382,-0.02044385,1.48299894,-1.48299978
-5.16558279,3.38040205,-3.38040365,1.58643666,-1.58643752,0.47645759,-0.47645740,0.88210828,-0.88210809,0.79208064,-0.79208136,0.00508953,-0.00508954,0.32187956,-0.32187946,0.01931546,-0.01931548,1.46561475,-1.46561580
-5.15957979,3.33111683,-3.33111881,1.56794932,-1.56795046,0.47240774,-0.47240760,0.87899275,-0.87899269,0.77739420,-0.77739501,0.00482025,-0.00482025,0.32077921,-0.32077914,0.01828481,-0.01828482,1.44317813,-1.44317938
-5.15357679,3.27204695,-3.27204931,1.54301633,-1.54301772,0.46716046,-0.46716037,0.87253524,-0.87253530,0.76072848,-0.76072936,0.00455449,-0.00455449,0.31893245,-0.31893240,0.01735125,-0.01735125,1.41587915,-1.41588060
-5.14757379,3.20361070,-3.20361343,1.51190990,-1.51191153,0.46073175,-0.46073171,0.86278861,-0.86278880,0.74218396,-0.74218491,0.00429221,-0.00429222,0.31630894,-0.31630893,0.01651209,-0.01651209,1.38396505,-1.38396667
-5.14157079,3.12633583,-3.12633889,1.47499609,-1.47499794,0.45314689,-0.45314690,0.84984911,-0.84984943,0.72188458,-0.72188560,0.00403357,-0.00403358,0.31288989,-0.31288992,0.01576299,-0.01576298,1.34773696,-1.34773874
-5.13556778,3.04085675,-3.04086013,1.43272636,-1.43272841,0.44444158,-0.44444164,0.83385591,-0.83385635,0.69997835,-0.69997942,0.00377893,-0.00377894,0.30866941,-0.30866947,0.01509828,-0.01509827,1.30754667,-1.30754859
-5.12956478,2.94791202,-2.94791570,1.38562811,-1.38563034,0.43466329,-0.43466342,0.81499036,-0.81499093,0.67663784,-0.67663896,0.00352888,-0.00352889,0.30365581,-0.30365593,0.01451143,-0.01451141,1.26379343,-1.26379547
-5.12356178,2.84834172,-2.84834567,1.33429447,-1.33429686,0.42387293,-0.42387312,0.79347483,-0.79347551,0.65206054,-0.65206170,0.00328428,-0.00328429,0.29787285,-0.29787301,0.01399538,-0.01399536,1.21692065,-1.21692279
-5.11755878,2.74308417,-2.74308835,1.27937356,-1.27937608,0.41214638,-0.41214662,0.76957104,-0.76957183,0.62646888,-0.62647007,0.00304619,-0.00304619,0.29136071,-0.29136092,0.01354300,-0.01354298,1.16741231,-1.16741453
-5.11155578,2.63317159,-2.63317598,1.22155747,-1.22156008,0.39957588,-0.39957619,0.74357790,-0.74357879,0.60010976,-0.60011096,0.00281586,-0.00281587,0.28417673,-0.28417699,0.01314743,-0.01314742,1.11578899,-1.11579127
-5.10555278,2.51972411,-2.51972868,1.16157100,-1.16157368,0.38627113,-0.38627149,0.71582861,-0.71582960,0.57325346,-0.57325467,0.00259474,-0.00259475,0.27639581,-0.27639612,0.01280246,-0.01280245,1.06260321,-1.06260553
-5.09954977,2.40394161,-2.40394632,1.10016046,-1.10016319,0.37235972,-0.37236014,0.68668717,-0.68668823,0.54619182,-0.54619303,0.00238437,-0.00238438,0.26811036,-0.26811071,0.01250278,-0.01250277,1.00843407,-1.00843641
-5.09354677,2.28709293,-2.28709774,1.03808253,-1.03808527,0.35798703,-0.35798750,0.65654397,-0.65654511,0.51923556,-0.51923676,0.00218640,-0.00218641,0.25942967,-0.25943008,0.01224428,-0.01224427,0.95388090,-0.95388323
-5.08754377,2.17050223,-2.17050708,0.97609324,-0.97609596,0.34331522,-0.34331574,0.62581073,-0.62581193,0.49271069,-0.49271186,0.00200250,-0.00200251,0.25047889,-0.25047934,0.01202422,-0.01202422,0.89955597,-0.89955828
-5.08154077,2.05553227,-2.05553713,0.91493728,-0.91493996,0.32852145,-0.32852201,0.59491459,-0.59491584,0.46695398,-0.46695512,0.00183435,-0.00183435,0.24139722,-0.24139770,0.01184137,-0.01184137,0.84607628,-0.84607853
-5.07553777,1.94356475,-1.94356956,0.85533768,-0.85534030,0.31379519,-0.31379578,0.56429152,-0.56429279,0.44230758,-0.44230867,0.00168357,-0.00168357,0.23233565,-0.23233616,0.01169607,-0.01169608,0.79405436,-0.79405654
-5.06953477,1.83597780,-1.83598251,0.79798588,-0.79798840,0.29933476,-0.29933538,0.53437906,-0.53438034,0.41911281,-0.41911384,0.00155171,-0.00155172,0.22345410,-0.22345463,0.01159023,-0.01159024,0.74408843,-0.74409052
-5.06353177,1.73412112,-1.73412568,0.74353229,-0.74353469,0.28534307,-0.28534370,0.50560866,-0.50560993,0.39770321,-0.39770417,0.00144024,-0.00144024,0.21491799,-0.21491853,0.01152724,-0.01152726,0.69675191,-0.69675387
-5.05752876,1.63928935,-1.63929370,0.69257750,-0.69257975,0.27202277,-0.27202341,0.47839758,-0.47839883,0.37839712,-0.37839800,0.00135046,-0.00135046,0.20689440,-0.20689496,0.01151182,-0.01151184,0.65258271,-0.65258454
-5.05152576,1.55269429,-1.55269839,0.64566414,-0.64566624,0.25957103,-0.25957167,0.45314076,-0.45314197,0.36148996,-0.36149074,0.00128353,-0.00128353,0.19954793,-0.19954847,0.01154979,-0.01154981,0.61207258,-0.61207426
-5.04552276,1.47543694,-1.47544073,0.60326953,-0.60327144,0.24817399,-0.24817461,0.43020273,-0.43020388,0.34724630,-0.34724698,0.00124043,-0.00124043,0.19303622,-0.19303675,0.01164778,-0.01164781,0.57565669,-0.57565820
-5.03951976,1.40848014,-1.40848358,0.56579914,-0.56580086,0.23800126,-0.23800185,0.40990976,-0.40991083,0.33589224,-0.33589281,0.00122195,-0.00122195,0.18750557,-0.18750608,0.01181292,-0.01181294,0.54370403,-0.54370536
-5.03351676,1.35262286,-1.35262591,0.53358113,-0.53358264,0.22920063,-0.22920118,0.39254270,-0.39254368,0.32760814,-0.32760859,0.00122865,-0.00122864,0.18308652,-0.18308700,0.01205238,-0.01205240,0.51650877,-0.51650989
-5.02751376,1.30847713,-1.30847976,0.50686185,-0.50686313,0.22189325,-0.22189375,0.37833042,-0.37833130,0.32252204,-0.32252237,0.00126084,-0.00126084,0.17988976,-0.17989019,0.01237301,-0.01237304,0.49428291,-0.49428384
-5.02151076,1.27644847,-1.27645064,0.48580257,-0.48580363,0.21616942,-0.21616987,0.36744439,-0.36744515,0.32070414,-0.32070434,0.00131861,-0.00131861,0.17800240,-0.17800279,0.01278089,-0.01278091,0.47715073,-0.47715145
-5.01550775,1.25672081,-1.25672251,0.47047750,-0.47047833,0.21208535,-0.21208574,0.35999436,-0.35999500,0.32216247,-0.32216255,0.00140171,-0.00140170,0.17748493,-0.17748527,0.01328084,-0.01328087,0.46514493,-0.46514544
-5.00950475,1.24924667,-1.24924790,0.46087321,-0.46087381,0.20966086,-0.20966118,0.35602547,-0.35602597,0.32684011,-0.32684007,0.00150960,-0.00150960,0.17836881,-0.17836909,0.01387608,-0.01387610,0.45820504,-0.45820534
-5.00350175,1.25374331,-1.25374406,0.45688945,-0.45688983,0.20887832,-0.20887857,0.35551687,-0.35551723,0.33461408,-0.33461392,0.00164141,-0.00164140,0.18065501,-0.18065523,0.01456777,-0.01456779,0.45617801,-0.45617812
-4.99749875,1.26969533,-1.26969561,0.45834176,-0.45834192,0.20968285,-0.20968303,0.35838205,-0.35838228,0.34529615,-0.34529588,0.00179588,-0.00179588,0.18431342,-0.18431358,0.01535475,-0.01535477,0.45882123,-0.45882115
-4.99149575,1.29636409,-1.29636393,0.46496550,-0.46496545,0.21198379,-0.21198390,0.36447087,-0.36447096,0.35863570,-0.35863533,0.00197140,-0.00197139,0.18928344,-0.18928354,0.01623325,-0.01623327,0.46580795,-0.46580769
-4.98549275,1.33280415,-1.33280357,0.47642181,-0.47642157,0.21565750,-0.21565754,0.37357333,-0.37357329,0.37432463,-0.37432418,0.00216594,-0.00216593,0.19547545,-0.19547549,0.01719679,-0.01719680,0.47673507,-0.47673465
-4.97948974,1.37788650,-1.37788553,0.49230523,-0.49230481,0.22055140,-0.22055137,0.38542518,-0.38542501,0.39200443,-0.39200390,0.00237707,-0.00237707,0.20277353,-0.20277351,0.01823607,-0.01823608,0.49113332,-0.49113275
-4.97348674,1.43032828,-1.43032697,0.51215299,-0.51215241,0.22648915,-0.22648905,0.39971511,-0.39971482,0.41127512,-0.41127453,0.00260200,-0.00260199,0.21103903,-0.21103896,0.01933913,-0.01933913,0.50847944,-0.50847874
-4.96748374,1.48872842,-1.48872681,0.53545601,-0.53545528,0.23327672,-0.23327657,0.41609345,-0.41609306,0.43170622,-0.43170558,0.00283753,-0.00283752,0.22011513,-0.22011501,0.02049146,-0.02049146,0.52821034,-0.52820954
-4.96148074,1.55160816,-1.55160631,0.56167129,-0.56167043,0.24070934,-0.24070914,0.43418230,-0.43418181,0.45284910,-0.45284844,0.00308015,-0.00308014,0.22983211,-0.22983195,0.02167637,-0.02167637,0.54973871,-0.54973783
-4.95547774,1.61745537,-1.61745333,0.59023559,-0.59023463,0.24857885,-0.24857860,0.45358652,-0.45358595,0.47425070,-0.47425002,0.00332607,-0.00332607,0.24001326,-0.24001306,0.02287543,-0.02287543,0.57246974,-0.57246879
-4.94947474,1.68477122,-1.68476902,0.62058000,-0.62057895,0.25668130,-0.25668102,0.47390555,-0.47390491,0.49546794,-0.49546726,0.00357130,-0.00357129,0.25048103,-0.25048080,0.02406896,-0.02406895,0.59581840,-0.59581741
-4.94347174,1.75211758,-1.75211528,0.65214502,-0.65214391,0.26482453,-0.26482422,0.49474551,-0.49474481,0.51608247,-0.51608180,0.00381169,-0.00381169,0.26106343,-0.26106317,0.02523667,-0.02523666,0.61922684,-0.61922582
-4.93746873,1.81816342,-1.81816108,0.68439569,-0.68439453,0.27283527,-0.27283493,0.51573112,-0.51573039,0.53571512,-0.53571448,0.00404310,-0.00404310,0.27160016,-0.27159988,0.02635836,-0.02635835,0.64218111,-0.64218009
-4.93146573,1.88172835,-1.88172599,0.71683621,-0.71683502,0.28056561,-0.28056525,0.53651715,-0.53651638,0.55403950,-0.55403890,0.00426146,-0.00426145,0.28194833,-0.28194803,0.02741461,-0.02741461,0.66422674,-0.66422572
-4.92546273,1.94182133,-1.94181898,0.74902353,-0.74902232,0.28789844,-0.28789806,0.55679871,-0.55679792,0.57079416,-0.57079359,0.00446287,-0.00446286,0.29198754,-0.29198723,0.02838751,-0.02838750,0.68498245,-0.68498145
-4.91945973,1.99767301,-1.99767069,0.78057921,-0.78057799,0.29475165,-0.29475126,0.57632013,-0.57631933,0.58579263,-0.58579210,0.00464376,-0.00464375,0.30162397,-0.30162365,0.02926131,-0.02926130,0.70415142,-0.70415045
-4.91345673,2.04875990,-2.04875763,0.81119905,-0.81119782,0.30108085,-0.30108044,0.59488192,-0.59488111,0.59893100,-0.59893052,0.00480097,-0.00480097,0.31079324,-0.31079291,0.03002309,-0.03002309,0.72152965,-0.72152871
-4.90745373,2.09481922,-2.09481700,0.84065997,-0.84065875,0.30688049,-0.30688007,0.61234540,-0.61234458,0.61019245,-0.61019202,0.00493186,-0.00493186,0.31946207,-0.31946173,0.03066329,-0.03066328,0.73701083,-0.73700993
-4.90145073,2.13585326,-2.13585108,0.86882360,-0.86882239,0.31218324,-0.31218281,0.62863483,-0.62863401,0.61964847,-0.61964807,0.00503440,-0.00503440,0.32762838,-0.32762803,0.03117605,-0.03117605,0.75058753,-0.75058665
-4.89544772,2.17212292,-2.17212077,0.89563636,-0.89563516,0.31705762,-0.31705717,0.64373687,-0.64373605,0.62745651,-0.62745613,0.00510723,-0.00510723,0.33531993,-0.33531958,0.03155957,-0.03155957,0.76234847,-0.76234762
-4.88944472,2.20413020,-2.20412806,0.92112572,-0.92112452,0.32160398,-0.32160351,0.65769717,-0.65769635,0.63385410,-0.63385373,0.00514971,-0.00514971,0.34259147,-0.34259111,0.03181613,-0.03181614,0.77247195,-0.77247112
-4.88344172,2.23259016,-2.23258800,0.94539277,-0.94539156,0.32594898,-0.32594848,0.67061435,-0.67061351,0.63914949,-0.63914912,0.00516195,-0.00516195,0.34952051,-0.34952013,0.03195208,-0.03195209,0.78121549,-0.78121466
-4.87743872,2.25839315,-2.25839094,0.96860120,-0.96859998,0.33023866,-0.33023813,0.68263145,-0.68263061,0.64370909,-0.64370871,0.00514478,-0.00514479,0.35620183,-0.35620143,0.03197756,-0.03197758,0.78890207,-0.78890124
-4.87143572,2.28255895,-2.28255665,0.99096309,-0.99096186,0.33463054,-0.33462998,0.69392529,-0.69392444,0.64794217,-0.64794175,0.00509976,-0.00509976,0.36274105,-0.36274064,0.03190611,-0.03190612,0.79590361,-0.79590276
-4.86543272,2.30618441,-2.30618199,1.01272207,-1.01272082,0.33928503,-0.33928444,0.70469410,-0.70469323,0.65228335,-0.65228288,0.00502906,-0.00502906,0.36924748,-0.36924705,0.03175410,-0.03175411,0.80262210,-0.80262122
-4.85942971,2.33038701,-2.33038443,1.03413459,-1.03413332,0.34435647,-0.34435583,0.71514405,-0.71514316,0.65717360,-0.65717307,0.00493540,-0.00493541,0.37582659,-0.37582614,0.03154004,-0.03154005,0.80946946,-0.80946854
-4.85342671,2.35624666,-2.35624390,1.05545022,-1.05544892,0.34998422,-0.34998353,0.72547529,-0.72547437,0.66304056,-0.66303994,0.00482198,-0.00482199,0.38257248,-0.38257201,0.03128382,-0.03128383,0.81684674,-0.81684577
-4.84742371,2.38474854,-2.38474558,1.07689185,-1.07689051,0.35628435,-0.35628362,0.73586818,-0.73586724,0.67027891,-0.67027820,0.00469230,-0.00469230,0.38956077,-0.38956028,0.03100584,-0.03100585,0.82512378,-0.82512275
-4.84142071,2.41672937,-2.41672619,1.09863694,-1.09863558,0.36334207,-0.36334129,0.74647046,-0.74646949,0.67923185,-0.67923103,0.00455005,-0.00455005,0.39684218,-0.39684167,0.03072613,-0.03072614,0.83462015,-0.83461905
-4.83541771,2.45282989,-2.45282650,1.12080074,-1.12079936,0.37120548,-0.37120466,0.75738586,-0.75738487,0.69017426,-0.69017333,0.00439899,-0.00439900,0.40443720,-0.40443668,0.03046351,-0.03046352,0.84558829,-0.84558712
-4.82941471,2.49345574,-2.49345214,1.14342249,-1.14342110,0.37988085,-0.37987999,0.76866499,-0.76866399,0.70329856,-0.70329752,0.00424281,-0.00424282,0.41233220,-0.41233167,0.03023475,-0.03023476,0.85819963,-0.85819840
-4.82341171,2.53874868,-2.53874489,1.16645531,-1.16645392,0.38932966,-0.38932877,0.78029882,-0.78029781,0.71870383,-0.71870268,0.00408498,-0.00408499,0.42047707,-0.42047654,0.03005391,-0.03005392,0.87253441,-0.87253313
-4.81740870,2.58856969,-2.58856576,1.18976062,-1.18975925,0.39946765,-0.39946673,0.79221518,-0.79221418,0.73638874,-0.73638749,0.00392868,-0.00392868,0.42878469,-0.42878417,0.02993168,-0.02993169,0.88857567,-0.88857433
-4.81140570,2.64249498,-2.64249095,1.21310732,-1.21310599,0.41016588,-0.41016496,0.80427861,-0.80427763,0.75624871,-0.75624738,0.00377664,-0.00377664,0.43713223,-0.43713172,0.02987500,-0.02987501,0.90620767,-0.90620630
-4.80540270,2.69982509,-2.69982102,1.23617603,-1.23617478,0.42125387,-0.42125295,0.81629343,-0.81629249,0.77807751,-0.77807611,0.00363115,-0.00363115,0.44536419,-0.44536372,0.02988675,-0.02988675,0.92521903,-0.92521765
-4.79939970,2.75960707,-2.75960302,1.25856830,-1.25856714,0.43252461,-0.43252369,0.82801014,-0.82800927,0.80157329,-0.80157184,0.00349393,-0.00349394,0.45329731,-0.45329687,0.02996568,-0.02996568,0.94531029,-0.94530893
-4.79339670,2.82066876,-2.82066481,1.27982031,-1.27981927,0.44374134,-0.44374045,0.83913471,-0.83913392,0.82634888,-0.82634740,0.00336618,-0.00336618,0.46072679,-0.46072641,0.03010652,-0.03010651,0.96610570,-0.96610438
-4.78739370,2.88166370,-2.88165993,1.29942063,-1.29941975,0.45464587,-0.45464502,0.84934040,-0.84933970,0.85194599,-0.85194452,0.00324852,-0.00324852,0.46743390,-0.46743357,0.03030021,-0.03030021,0.98716866,-0.98716740
-4.78139070,2.94112490,-2.94112139,1.31683113,-1.31683042,0.46496794,-0.46496714,0.85828157,-0.85828098,0.87785274,-0.87785129,0.00314103,-0.00314104,0.47319437,-0.47319412,0.03053441,-0.03053441,1.00802014,-1.00801897
-4.77538769,2.99752485,-2.99752169,1.33150991,-1.33150942,0.47443538,-0.47443465,0.86560875,-0.86560830,0.90352375,-0.90352236,0.00304335,-0.00304335,0.47778738,-0.47778722,0.03079402,-0.03079401,1.02815928,-1.02815823
